fid,mode,region,agency,name,year_open,cost_usd,riders,status,notes,web,grade,construct,automated,year_clos,ffga_date,ffga_cost,ffga_shr,reference,limited,country,brt_rating,project,route_km,brt_year,through
"55471",Commuter Rail,Iowa City IA USA,Pop-Up Metro,Iowa City Commuter Rail,,,,proposed,"Would run commuter service on existing lines; could open in 2025",,at grade,,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,Iowa City Commuter Rail,13.0068123251932,,"0"
"55477",Arterial Rapid Transit,Seattle WA USA,Community Transit,Swift Orange Line,"2024",70,,existing,Edmonds CC to Mill Creek.,https://www.communitytransit.org/swift-orange,at grade,2022-2024,,,"202104",84,0.495,"Yonah Freemark; OpenStreetMap contributors","0",USA,,Swift Orange Line,17.8046823891425,,"0"
"55479",Bus Rapid Transit,Seattle WA USA,King County Metro,RapidRide C,"2012",,"8300",existing,,,at grade,,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,RapidRide C,21.1507965610602,,"0"
"55481",Bus Rapid Transit,Seattle WA USA,King County Metro,RapidRide D,"2012",,"11700",existing,,,at grade,,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,RapidRide D,16.0623502678857,,"0"
"55485",Bus Rapid Transit,Seattle WA USA,King County Metro,RapidRide E,"2014",,"15800",existing,,,at grade,,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,RapidRide E,19.9077400994507,,"0"
"55487",Bus Rapid Transit,Seattle WA USA,King County Metro,RapidRide F,"2014",,"5600",existing,,,at grade,,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,RapidRide F,21.0164547097728,,"0"
"55489",Bus Rapid Transit,Portland OR USA,TriMet,FX2,"2022",175,"10000",existing,,https://trimet.org/division,at grade,2019-2022,,,2020-01,175,0.499,"Yonah Freemark; OpenStreetMap contributors","0",USA,,Division Transit,26.4601056709504,,"0"
"55490",Streetcar,Portland OR USA,Portland Streetcar,Portland Streetcar Montgomery Park Extension,,,,proposed,,https://www.portland.gov/transportation/planning/montgomery-park-streetcar,at grade,,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,Portland Streetcar Montgomery Park Extension,1.83251771663296,,"0"
"55507",Intercity Rail,Yucatan MEX,Mexican Government,Tren Maya,"2024",,,existing,,,at grade,2018-2024,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",MEX,,Tren Maya Cancun–Chetumal Aeropuerto,364.598413493467,,"0"
"55508",Intercity Rail,,Ferrocarril del Istmo de Tehuantepec,Tren Interoceanico,"2024",,,existing,,,at grade,,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",MEX,,Tren Interoceánico Linea FA,329.583629526659,,"0"
"55720",Light Rail,Los Angeles CA USA,LA Metro,C/K,"2024",,,existing,,https://kline.metro.net/,"subway; elevated; at grade",2014-2024,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,Crenshaw Line Phase 2 Aviation/Century,2.32243085981686,,"0"
"55880",Light Rail,Ottawa ON CAN,OC Transpo,Line 4,"2025",1700,,existing,"Estimated cost; mileage and cost are for full segment.",https://www.octranspo.com/en/o-train-extension/,at grade,2019-2025,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",CAN,,O-Train Trillium Line South,2.96093910973369,,"0"
"55881",Light Rail,Ottawa ON CAN,OC Transpo,Line 2,"2025",1700,,existing,"Estimated cost; mileage and cost are for full segment.",https://www.octranspo.com/en/o-train-extension/,at grade,2019-2025,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",CAN,,O-Train Trillium Line South South Keys–Limebank,9.41001390017344,,"0"
"55919",Light Rail,Edmonton AB CAN,ETS,Metro Line,,,,uc,,https://www.edmonton.ca/projects_plans/transit/nw-lrt,at grade,2020-2026,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",CAN,,Metro Line Northwest Extension Phase I,1.21805236048009,,"0"
"55933",Commuter Rail,Mexico MEX,Mexico City Metro,El Insurgente,"2026",1978,"230000",existing,,https://trenelinsurgente.mx/,"subway; elevated; at grade",2014-2026,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",MEX,,Tren Interurbano Santa Fe–Observatorio,8.50151641404462,,"0"
"55992",Arterial Rapid Transit,Minneapolis MN USA,Metro Transit,E,"2025",,,existing,,https://www.metrotransit.org/e-line-project,at grade,2024-2025,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,E Line,23.8985363140289,,"0"
"55997",Light Rail,Ottawa ON CAN,OC Transpo,Line 2/4,"2025",1700,,existing,"Estimated cost; mileage and cost are for full segment.",https://www.octranspo.com/en/o-train-extension/,at grade,2019-2025,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",CAN,,O-Train Trillium Line South South Keys,1.78218965089132,,"0"
"56001",Bus Rapid Transit,Minneapolis MN USA,Metro Transit,H Line,,,,proposed,,https://www.metrotransit.org/h-line-project,at grade,,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,H Line,26.9443890138385,,"0"
"56002",Bus Rapid Transit,Minneapolis MN USA,University of Minnesota,U of M Transitway,"1992",,,existing,,,at grade,,,,,,,"Yonah Freemark; OpenStreetMap contributors","1",USA,,U of M Transitway,4.21801766680988,,"0"
"56005",Light Rail,Ottawa ON CAN,OC Transpo,Line 3,,1600,,uc,"Estimated cost; mileage and cost are for full segment.",https://www.octranspo.com/en/o-train-extension/,at grade,2019-2027,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",CAN,,Confederation Line West Lincoln Fields–Moodie,7.28388004962598,,"0"
"56007",Light Rail,Ottawa ON CAN,OC Transpo,Line 1,,1600,,uc,"Estimated cost; mileage and cost are for full segment.",https://www.octranspo.com/en/o-train-extension/,"subway; at grade",2019-2027,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",CAN,,Confederation Line West Lincoln Fields–Baseline,3.00221295623476,,"0"
"56011",Bus Rapid Transit,Chicago IL USA,Chicago Transit Authority,Loop Link,"2015",,,existing,,,at grade,2014-2015,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,Loop Link,3.81802992337535,,"0"
"56016",Light Rail,Toronto ON CAN,Metrolinx,Line 10,,1000,"110000",uc,,http://www.metrolinx.com/en/greaterregion/projects/hurontario-lrt.aspx,at grade,2018-2027,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",CAN,,Hazel McCallion LRT/Hurontario LRT,17.7746531325168,,"0"
"56017",Bus Rapid Transit,Vancouver BC CAN,Translink,King George Blvd BRT,,,,planned,,,at grade,,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",CAN,,King George Blvd BRT,12.9136914377018,,"0"
"56020",Bus Rapid Transit,Vancouver BC CAN,Translink,Langley-Haney Place BRT,,,,planned,,,at grade,,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",CAN,,,15.1636872437236,,"0"
"56021",Metro,San Juan PR USA,ATI,Tren Urbano,,,,proposed,"Project alignment is conceptual; may also be BRT or LRT",https://www.tuextension.pr.gov/,subway,,auto,,,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,Tren Urbano Extension to Viejon San Juan,5.55563992367051,,"0"
"56025",Tramway,Montreal QC CAN,Mobilité Infra Québec,Tramway de l'est,,18600,,proposed,Project replaced previously proposed tramway and light metro,https://www.artm.quebec/grands-projets/projets-dinfrastructure/projet-structurant-de-lest/,"subway; at grade",,,,,,,Yonah Freemark,"0",CAN,,Tramway de l'est,35.7507260809062,,"0"
"56026",Bus Rapid Transit,Portland OR USA,TriMet,82nd Avenue FX,,320,"11100",planned,,https://trimet.org/82nd/,at grade,2027-2029,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,82nd Avenue Transit Project,16.2031220952443,,"0"
"56027",Commuter Rail,Boston MA USA,MBTA,CapeFLYER,"2013",,,existing,"Summer season service only; Previous service operated from Boston until 1961",,at grade,,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,CapeFLYER,70.2033178606848,,"0"
"56259",Regional Rail,Dallas TX USA,DCTA,A-Train,,,,planned,,https://www.linkedin.com/pulse/exciting-enhancements-dcta-a-train-4eehc/,at grade,,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,A-Train Trinity Mills–Downtown Carrollton,3.23183349476345,,"0"
"56278",Aerial Tram,Santo Domingo DOM,OPRET,Linea T3,,,,uc,,https://fitram.gob.do/proyecto/teleferico-santo-domingo-linea-3/,elevated,,auto,,,,,"Yonah Freemark; OpenStreetMap contributors","0",DOM,,Linea T3 second phase,4.2087532106668,,"0"
"56279",Aerial Tram,Santo Domingo DOM,OPRET,Linea T3,,,,uc,,https://fitram.gob.do/proyecto/teleferico-santo-domingo-linea-3/,elevated,,auto,,,,,"Yonah Freemark; OpenStreetMap contributors","0",DOM,,Linea T3 first phase,3.43661801823948,,"0"
"56280",Metro,Santo Domingo DOM,OPRET,Linea 1,,,,uc,,,elevated,2024-2027,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",DOM,,Linea 1 Mama Tingo–San Felipe,2.52236304167705,,"0"
"56285",Aerial Tram,Mexico MEX,Mexicable,Mexicable Linea 3,,,,uc,,,elevated,"-2026",,,,,,"Yonah Freemark; OpenStreetMap contributors","0",MEX,,Mexicable Linea 3,9.3946011304229,,"0"
"56287",Light Rail,San Diego CA USA,San Diego MTS,Orange/Green Lines,"1989",,,existing,,,at grade,,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,Orange/Green Lines Grossmont–El Cajon,6.07639717194796,,"0"
"56506",Bus Rapid Transit,New York NY USA,Nassau County,Nassau Hub BRT,,,,planned,,https://nassauhubtransit.com/,at grade,,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,Nassau Hub BRT,9.80489474055548,,"0"
"56507",Bus Rapid Transit,Seattle WA USA,King County Metro,RapidRide B,"2025",,"6600",existing,,,at grade,,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,RapidRide B Redmond Transit Center–Redmond Downtown Station,0.862486212684402,,"0"
"56974",Light Rail,Phoenix AZ USA,Valley Metro,A Line,"2025",1345,,existing,,https://www.valleymetro.org/project/south-central-extensiondowntown-hub,at grade,2019-2025,,,2020-12,1345,0.39,"Yonah Freemark; OpenStreetMap contributors","0",USA,,South Central Corridor downtown segment,0.724027818630812,,"0"
"56975",Light Rail,Phoenix AZ USA,Valley Metro,B Line,"2025",1345,,existing,,https://www.valleymetro.org/project/south-central-extensiondowntown-hub,at grade,2019-2025,,,2020-12,1345,0.39,"Yonah Freemark; OpenStreetMap contributors","0",USA,,South Central Corridor,8.72851871911826,,"0"
"56976",Light Rail,Phoenix AZ USA,Valley Metro,A Line,"2008",,,existing,,,at grade,,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,Metro Rail (Phase 1),25.6857838482906,,"0"
"56977",Light Rail,Phoenix AZ USA,Valley Metro,B Line,"2008",,,existing,,,at grade,,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,Metro Rail (Phase 1),11.8872734216016,,"0"
"56978",Regional Rail,Bay Area CA USA,SMART,SMART Train,,,,proposed,"In planning; not yet funded",http://main.sonomamarintrain.org,at grade,,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,SMART Train Phase 2 Healdsburg–Cloverdale,27.2489929731625,,"0"
"57125",Streetcar,Omaha NE USA,City of Omaha,Omaha Streetcar,,459,,planned,,https://www.cityofomaha.org/omaha-streetcar,at grade,,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,Omaha Streetcar CHI Health Center,0.358764846159892,,"0"
"57126",Streetcar,Omaha NE USA,City of Omaha,Omaha Streetcar,,459,,planned,,https://www.cityofomaha.org/omaha-streetcar,at grade,,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,Omaha Streetcar 39th St–42nd St,0.322292466850139,,"0"
"57129",Streetcar,Omaha NE USA,City of Omaha,Omaha Streetcar,,459,,uc,,https://www.cityofomaha.org/omaha-streetcar,at grade,2025-2028,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,Omaha Streetcar,7.29209175800409,,"0"
"57130",Arterial Rapid Transit,Tucson AZ USA,City of Tucson,Tucson Rapid Transit,,137,"3200",planned,,https://www.tucsonrapidtransit.com/,at grade,2027-2029,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,Stone Avenue BRT,8.25458637256979,,"0"
"57169",Intercity Rail,,Ferrocarril del Istmo de Tehuantepec,Tren Interoceanico,"2023",,,existing,,,at grade,,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",MEX,,Tren Interoceánico Linea Z,303.581738125384,,"0"
"57172",Intercity Rail,,Ferrocarril del Istmo de Tehuantepec,Tren Interoceanico,"2025",,,existing,,,at grade,,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",MEX,,Tren Interoceánico Linea K,176.119479572878,,"0"
"57237",Monorail,Monterrey MEX,Monterrey Metro,Linea 6,,,,uc,,,elevated,2023-2027,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",MEX,,Linea 6 Citadel–Apodaca,6.2243308469354,,"0"
"57238",Monorail,Monterrey MEX,Monterrey Metro,Linea 4,,,,uc,,,elevated,2023-2027,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",MEX,,Linea 4 Juarez–Pablo G. Garza,5.37259724229211,,"0"
"57251",Monorail,Panama PAN,Metro de Panama,Linea 3,,2800,"160000",uc,Monorail,http://www.elmetrodepanama.com/linea-3/,elevated,2021-2028,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",PAN,,Linea 3 Panama Pacifico–Albrook,6.43408234849847,,"0"
"57260",Streetcar,Salt Lake UT USA,UTA,S-Line,,,,uc,,https://www.rideuta.com/Current-Projects/S-Line-Extension-Project,at grade,2026-2027,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,S-Line Fairmont–Highland,0.266839914741883,,"0"
"57272",High-Speed Rail,,CA HSR,CA HSR - Phase 1 - San Francisco to San Jose,,,,planned,Would largely run along Caltrain corridor.,https://hsr.ca.gov/,"subway; elevated; at grade",,,,,,,CA HSR,"0",USA,,CA HSR - Phase 1 - San Francisco to San Jose,2.4009455950601,,"0"
"57273",High-Speed Rail,,CA HSR,CA HSR - Phase 1 - San Francisco to San Jose,,,,planned,Would largely run along Caltrain corridor.,https://hsr.ca.gov/,"subway; elevated; at grade",,,,,,,CA HSR,"0",USA,,CA HSR - Phase 1 - San Francisco to San Jose,72.8044363034548,,"0"
"57274",Commuter Rail,Bay Area CA USA,Caltrain,Downtown Rail Extension,,8255,,planned,Would largely run along Caltrain corridor.,https://tjpa.org/project/downtown-rail-extension,subway,2027-2035,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,Downtown Rail Extension,2.13998620971398,,"0"
"57278",Arterial Rapid Transit,Portland OR USA,Oregon Metro,Tualatin Valley Highway Transit,,,,planned,,https://www.oregonmetro.gov/projects/tualatin-valley-highway-transit-and-safety-project,at grade,2027–2029,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,Tualatin Valley Highway Transit,33.1673274967677,,"0"
"57279",Arterial Rapid Transit,Salt Lake UT USA,UTA,Davis - Salt Lake City Community Connector,,72,"3800",planned,,,at grade,2027-2029,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,Davis - Salt Lake City Community Connector,40.611350970402,,"0"
"57283",Bus Rapid Transit,Campeche MEX,San Francisco de Campeche,Tren Ligero,"2025",,,existing,,,at grade,2023-2025,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",MEX,,Tren Ligero,15.0891206522577,,"0"
"57308",Bus Rapid Transit,San Diego CA USA,San Diego MTS,235 Rapid,"2018",,,existing,,,"highway; at grade",,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,235 Rapid,59.8937507034758,,"0"
"57309",Light Rail,Boston MA USA,MBTA,Green Line,"2022",2300,"45000",existing,,https://www.mbta.com/projects/green-line-extension-glx,open cut,2013-2022,,,2015-01,2297.6,0.434,"Yonah Freemark; OpenStreetMap contributors","0",USA,,Green Line Extension,6.9535948307326,,"0"
"57310",Aerial Tram,Mexico MEX,STE,Cablebus Linea 4,,,,uc,,https://www.proyectosmexico.gob.mx/proyecto_inversion/1036-linea-4-del-cablebus-de-la-ciudad-de-mexico/,elevated,2025-2028,auto,,,,,"Yonah Freemark; OpenStreetMap contributors","0",MEX,,Cablebus Linea 4,11.2470070850071,,"0"
"57312",Aerial Tram,Mexico MEX,STE,Cablebus Linea 5,,,,planned,,https://www.proyectosmexico.gob.mx/proyecto_inversion/1031-linea-5-del-cablebus-de-la-ciudad-de-mexico/,elevated,2026-2029,auto,,,,,"Yonah Freemark; OpenStreetMap contributors","0",MEX,,Cablebus Linea 5,16.0630333548655,,"0"
"57313",Aerial Tram,Mexico MEX,STE,Cablebus Linea 6,,,,planned,,https://www.proyectosmexico.gob.mx/proyecto_inversion/1032-linea-6-del-cablebus-de-la-ciudad-de-mexico/,elevated,2026-2029,auto,,,,,"Yonah Freemark; OpenStreetMap contributors","0",MEX,,Cablebus Linea 6,13.1037310633045,,"0"
"57314",Light Rail,Mexico MEX,Estado de Mexico,Tren Ligero Texcoco-La Paz,,,,planned,,,at grade,2026-2029,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",MEX,,Tren Ligero Texcoco-La Paz,21.1928609744189,,"0"
"57324",Commuter Rail,Mexico MEX,Gobierno de Mexico,Tren Mexico-Pachuca,,,,uc,,https://www.proyectosmexico.gob.mx/ppp06-tren-mexico-pachuca/,at grade,2025-2027,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",MEX,,Tren Mexico-Pachuca,55.1388262498534,,"0"
"57325",Intercity Rail,Mexico MEX,Gobierno de Mexico,Tren Queretaro–Irapuato,,,,uc,,https://www.proyectosmexico.gob.mx/proyecto_inversion/0961-tren-queretaro-irapuato/#carousel-1,at grade,2025-2027,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",MEX,,Tren Queretaro–Irapuato,111.176299237197,,"0"
"57326",Intercity Rail,,,Tren Saltillo–Nuevo Laredo,,,,uc,,https://www.proyectosmexico.gob.mx/proyecto_inversion/0960-tren-saltillo-nuevo-laredo/,at grade,2025-2027,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",MEX,,Tren Saltillo–Nuevo Laredo,363.575740082405,,"0"
"57738",Aerial Tram,Morelia MEX,Government of Michoacan,Teleferico de Morelia,,,,uc,,https://michoacan.gob.mx/teleferico/teleferico-morelia.php,elevated,2024-2026,auto,,,,,"Yonah Freemark; OpenStreetMap contributors","0",MEX,,Teleferico de Morelia Central de Autobuses–Zoológico,5.61736889198221,,"0"
"57739",Aerial Tram,Morelia MEX,Government of Michoacan,Teleferico de Morelia,,,,planned,,https://michoacan.gob.mx/teleferico/teleferico-morelia.php,elevated,,auto,,,,,"Yonah Freemark; OpenStreetMap contributors","0",MEX,,Teleferico de Morelia Zoológico–Santa María,1.16945955139093,,"0"
"57740",Aerial Tram,Uruapan MEX,Gobierno de Michoacan,Teleferico de Uruapan,,,,uc,,https://michoacan.gob.mx/teleferico/teleferico-uruapan.php,elevated,2024-2026,auto,,,,,"Yonah Freemark; OpenStreetMap contributors","0",MEX,,Teleferico de Uruapan,8.47240919965854,,"0"
"57741",Bus Rapid Transit,Guadalajara MEX,SITEUR,Linea 5,,,,uc,,,at grade,2024-2026,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",MEX,,Mi Macro Aeropuero,23.7900186661957,,"0"
"57857",Monorail,Santo Domingo DOM,OPRET,Linea 3,,,,planned,,,elevated,,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",DOM,,Linea 3,10.7974343692889,,"0"
"58058",Light Rail,Dallas TX USA,DART,Blue Line,"2002",,,existing,,,"elevated; at grade",,,,1993-09,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,Blue Line White Rock–Downtown Garland,12.9104393861032,,"0"
"58059",Light Rail,Dallas TX USA,DART,Blue Line,"1996",,,existing,,,"elevated; at grade",,,,1993-09,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,Blue Line 8th & Corinth–Illinois,2.86974672575357,,"0"
"58060",Light Rail,Dallas TX USA,DART,Blue Line,"1997",,,existing,,,"elevated; at grade",,,,1993-09,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,Blue Line Illinois–Ledbetter,4.57249945257723,,"0"
"58061",Light Rail,Dallas TX USA,DART,Orange Line,"2012",,,existing,Part of Dallas NW/SW LRT Project.,,"elevated; at grade",,,,2006-07,1406.2,0.498,"Yonah Freemark; OpenStreetMap contributors","0",USA,,Orange Line Bachman–Belt Line,14.7284922661771,,"0"
"58062",Light Rail,Dallas TX USA,DART,Green Line,"2009",,,existing,Part of Dallas NW/SW LRT Project.,,at grade,,,,2006-07,1406.2,0.498,"Yonah Freemark; OpenStreetMap contributors","0",USA,,Green Line Pearl/Arts–MLK Jr.,4.54906284330504,,"0"
"58063",Light Rail,Dallas TX USA,DART,Orange Line,"2014",,,existing,Part of Dallas NW/SW LRT Project.,,"elevated; at grade",,,,2006-07,1406.2,0.498,"Yonah Freemark; OpenStreetMap contributors","0",USA,,Orange Line Belt Line–DFW,8.33287948234644,,"0"
"58064",Light Rail,Portland OR USA,TriMet,MAX Blue/Red/Yellow Lines,"1986",,,existing,,,at grade,,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,MAX Blue/Red/Yellow Lines Rose Quater–Pioneer Square,3.20287422134779,,"0"
"58065",Light Rail,Portland OR USA,TriMet,MAX Blue/Red Lines,"1997",,,existing,,,at grade,,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,MAX Blue/Red Lines Library–Kings Hill,1.38227983027838,,"0"
"58066",Light Rail,Portland OR USA,TriMet,MAX Blue/Red Line,"1998",,,existing,,,"subway; highway; at grade",,,,,,,"Yonah Freemark; OpenStreetMap contributors","0",USA,,MAX Blue/Red Line Kings Hill–Hatfield,27.3863585515956,,"0"
